"X","sub","decision","grupo","agent","AIM_2","success","c.tasa_fallo_other","c.tasa_fallo_self","c.zeros_other","c.zeros_self","c.reward","c.effort","c.trail","c.AIM_num","c.AIM_3","c.AIM_4","Fatigue_diff"
77,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,0,-0.447158134025757,0.324789742697837,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
78,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,1.22459298388913,-0.447158134025757,0.396965241075134,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
79,332,0,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,-1.22459298388913,0.447158134025757,0.469140739452431,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
80,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,0,0.447158134025757,0.541316237829728,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
82,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,-1.22459298388913,1.34147440207727,0.685667234584322,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
83,332,1,1,1,1,1,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,0,1.34147440207727,0.757842732961619,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
84,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,1.22459298388913,1.34147440207727,0.830018231338916,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
85,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,-1.22459298388913,-1.34147440207727,0.902193729716213,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
86,332,0,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,0,-1.34147440207727,0.97436922809351,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
87,332,0,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,1.22459298388913,-1.34147440207727,1.04654472647081,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
88,332,0,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,-1.22459298388913,-0.447158134025757,1.1187202248481,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
90,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,1.22459298388913,-0.447158134025757,1.2630712216027,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
91,332,0,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,-1.22459298388913,0.447158134025757,1.33524671998,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
92,332,0,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,0,0.447158134025757,1.40742221835729,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
93,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,1.22459298388913,0.447158134025757,1.47959771673459,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
94,332,1,1,1,1,1,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,-1.22459298388913,1.34147440207727,1.55177321511189,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
95,332,1,1,1,1,0,0.573975003720138,-0.465002765346231,0.670210257566974,-0.737508737051909,0,1.34147440207727,1.62394871348918,-0.302304380306779,0.0675649386032631,-0.355988135781098,8
97,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-1.34147440207727,-1.69612421186648,2.17814181708217,1.41886371066852,1.37001494679392,10
99,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-1.34147440207727,-1.55177321511189,2.17814181708217,1.41886371066852,1.37001494679392,10
100,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-0.447158134025757,-1.47959771673459,2.17814181708217,1.41886371066852,1.37001494679392,10
101,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-0.447158134025757,-1.40742221835729,2.17814181708217,1.41886371066852,1.37001494679392,10
102,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-0.447158134025757,-1.33524671998,2.17814181708217,1.41886371066852,1.37001494679392,10
103,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,0.447158134025757,-1.2630712216027,2.17814181708217,1.41886371066852,1.37001494679392,10
104,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,0.447158134025757,-1.1908957232254,2.17814181708217,1.41886371066852,1.37001494679392,10
105,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,0.447158134025757,-1.1187202248481,2.17814181708217,1.41886371066852,1.37001494679392,10
106,548,1,0,0,2,1,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,1.34147440207727,-1.04654472647081,2.17814181708217,1.41886371066852,1.37001494679392,10
107,548,1,0,0,2,1,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,1.34147440207727,-0.97436922809351,2.17814181708217,1.41886371066852,1.37001494679392,10
108,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,1.34147440207727,-0.902193729716213,2.17814181708217,1.41886371066852,1.37001494679392,10
109,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-1.34147440207727,-0.830018231338916,2.17814181708217,1.41886371066852,1.37001494679392,10
110,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-1.34147440207727,-0.757842732961619,2.17814181708217,1.41886371066852,1.37001494679392,10
111,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-1.34147440207727,-0.685667234584322,2.17814181708217,1.41886371066852,1.37001494679392,10
112,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-0.447158134025757,-0.613491736207025,2.17814181708217,1.41886371066852,1.37001494679392,10
113,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-0.447158134025757,-0.541316237829728,2.17814181708217,1.41886371066852,1.37001494679392,10
114,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-0.447158134025757,-0.469140739452431,2.17814181708217,1.41886371066852,1.37001494679392,10
